timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-06-30T00:00:00.000Z";"2025-06-30T23:59:59.999Z";"2025-06-30T00:28:00.000Z";"2025-06-30T15:22:00.000Z";"2781";18.741649242;18.8399634397;17.7498725625;17.9748633538;282289661.83;7587197821.86;"2025-06-30T23:59:59.999Z"
"2025-06-29T00:00:00.000Z";"2025-06-29T23:59:59.999Z";"2025-06-29T23:07:00.000Z";"2025-06-29T04:04:00.000Z";"2781";17.9817163499;18.8641714555;17.8148783221;18.741649242;209495241.1;7910543046.33;"2025-06-29T23:59:59.999Z"
"2025-06-28T00:00:00.000Z";"2025-06-28T23:59:59.999Z";"2025-06-28T19:23:00.000Z";"2025-06-28T01:40:00.000Z";"2781";17.577771714;18.0629335497;17.5026655053;17.9817163499;142224426.32;7589462924.41;"2025-06-28T23:59:59.999Z"
"2025-06-27T00:00:00.000Z";"2025-06-27T23:59:59.999Z";"2025-06-27T16:37:00.000Z";"2025-06-27T01:02:00.000Z";"2781";17.2275904784;17.7324403331;17.1071310867;17.577771714;210772393.06;7418886841.73;"2025-06-27T23:59:59.999Z"
"2025-06-26T00:00:00.000Z";"2025-06-26T23:59:59.999Z";"2025-06-26T03:07:00.000Z";"2025-06-26T15:35:00.000Z";"2781";17.5693738935;17.9863671862;17.1374118715;17.2272992993;235439479.56;7270528144.12;"2025-06-26T23:59:59.999Z"
"2025-06-25T00:00:00.000Z";"2025-06-25T23:59:59.999Z";"2025-06-25T02:14:00.000Z";"2025-06-25T23:08:00.000Z";"2781";18.2263301248;18.3497475044;17.4444210147;17.5693738935;278415199.1;7414640204.33;"2025-06-25T23:59:59.999Z"
"2025-06-24T00:00:00.000Z";"2025-06-24T23:59:59.999Z";"2025-06-24T06:50:00.000Z";"2025-06-24T08:20:00.000Z";"2781";18.0996518204;18.4725417679;17.93408714;18.2263301248;355342749.01;7691778949.55;"2025-06-24T23:59:59.999Z"
"2025-06-23T00:00:00.000Z";"2025-06-23T23:59:59.999Z";"2025-06-23T22:33:00.000Z";"2025-06-23T16:38:00.000Z";"2781";16.4998790221;18.1757449618;16.3220706522;18.0996518204;519115910.93;7638202958.78;"2025-06-23T23:59:59.999Z"
"2025-06-22T00:00:00.000Z";"2025-06-22T23:59:59.999Z";"2025-06-22T00:38:00.000Z";"2025-06-22T20:20:00.000Z";"2781";16.7911450835;17.0860888972;15.7096694057;16.4998811104;443647757.89;6962916629.89;"2025-06-22T23:59:59.999Z"
"2025-06-21T00:00:00.000Z";"2025-06-21T23:59:59.999Z";"2025-06-21T03:52:00.000Z";"2025-06-21T23:49:00.000Z";"2781";17.3685809461;17.6317435687;16.5063578218;16.7902117502;326372168.02;7085742695.24;"2025-06-21T23:59:59.999Z"
"2025-06-20T00:00:00.000Z";"2025-06-20T23:59:59.999Z";"2025-06-20T08:20:00.000Z";"2025-06-20T17:41:00.000Z";"2781";18.0652047891;18.3949757198;16.9790226073;17.3685809461;326554009.04;7329269925.39;"2025-06-20T23:59:59.999Z"
"2025-06-19T00:00:00.000Z";"2025-06-19T23:59:59.999Z";"2025-06-19T00:35:00.000Z";"2025-06-19T17:00:00.000Z";"2781";18.1605427816;18.3700031339;17.6644667232;18.0651588567;315246810.96;7623044928.45;"2025-06-19T23:59:59.999Z"
"2025-06-18T00:00:00.000Z";"2025-06-18T23:59:59.999Z";"2025-06-18T04:49:00.000Z";"2025-06-18T13:31:00.000Z";"2781";18.6224142116;18.8859677792;18.0958001133;18.1607863929;326360201.63;7663176504.61;"2025-06-18T23:59:59.999Z"
"2025-06-17T00:00:00.000Z";"2025-06-17T23:59:59.999Z";"2025-06-17T03:13:00.000Z";"2025-06-17T17:16:00.000Z";"2781";19.0780570306;19.4658554977;18.1711180976;18.6224142116;379172703.86;7857683256.29;"2025-06-17T23:59:59.999Z"
"2025-06-16T00:00:00.000Z";"2025-06-16T23:59:59.999Z";"2025-06-16T21:04:00.000Z";"2025-06-16T01:34:00.000Z";"2781";19.114962182;19.9678146674;18.9372277038;19.0789210298;337682962.72;8048066266.44;"2025-06-16T23:59:59.999Z"
"2025-06-15T00:00:00.000Z";"2025-06-15T23:59:59.999Z";"2025-06-15T06:20:00.000Z";"2025-06-15T21:15:00.000Z";"2781";18.9604967935;19.2782403082;18.7800809598;19.1149456643;190913480.34;8063513590.26;"2025-06-15T23:59:59.999Z"
"2025-06-14T00:00:00.000Z";"2025-06-14T23:59:59.999Z";"2025-06-14T00:01:00.000Z";"2025-06-14T17:04:00.000Z";"2781";19.417779676;19.4211456708;18.745544634;18.9603830315;206828235.62;7998297497.08;"2025-06-14T23:59:59.999Z"
"2025-06-13T00:00:00.000Z";"2025-06-13T23:59:59.999Z";"2025-06-13T00:00:00.000Z";"2025-06-13T02:46:00.000Z";"2781";20.3560440492;20.3560440492;18.5268246172;19.4178176191;679579060.36;8191153727.31;"2025-06-13T23:59:59.999Z"
"2025-06-12T00:00:00.000Z";"2025-06-12T23:59:59.999Z";"2025-06-12T00:00:00.000Z";"2025-06-12T20:58:00.000Z";"2781";21.5935022843;21.5936932823;20.201210856;20.3560440492;389684874.76;8586759102.16;"2025-06-12T23:59:59.999Z"
"2025-06-11T00:00:00.000Z";"2025-06-11T23:59:59.999Z";"2025-06-11T14:35:00.000Z";"2025-06-11T22:42:00.000Z";"2781";22.543360136;22.7273640072;21.3623059345;21.5935022843;467715657.12;9108688926.25;"2025-06-11T23:59:59.999Z"
"2025-06-10T00:00:00.000Z";"2025-06-10T23:59:59.999Z";"2025-06-10T23:59:00.000Z";"2025-06-10T06:10:00.000Z";"2781";21.952025732;22.5461277813;21.5451513902;22.543360136;531852889.31;9509129030.31;"2025-06-10T23:59:59.999Z"
"2025-06-09T00:00:00.000Z";"2025-06-09T23:59:59.999Z";"2025-06-09T23:46:00.000Z";"2025-06-09T08:28:00.000Z";"2781";21.0558704001;21.9934819619;20.2446451521;21.952025732;418466692.39;9258560197.63;"2025-06-09T23:59:59.999Z"
"2025-06-08T00:00:00.000Z";"2025-06-08T23:59:59.999Z";"2025-06-08T21:58:00.000Z";"2025-06-08T10:11:00.000Z";"2781";20.6751819467;21.4725102607;20.1766996215;21.0558704001;311045653.47;8880529307.1;"2025-06-08T23:59:59.999Z"
"2025-06-07T00:00:00.000Z";"2025-06-07T23:59:59.999Z";"2025-06-07T11:44:00.000Z";"2025-06-07T00:19:00.000Z";"2781";19.6684674098;21.1181381223;19.6050970864;20.6751819467;260705819.08;8719822167.18;"2025-06-07T23:59:59.999Z"
"2025-06-06T00:00:00.000Z";"2025-06-06T23:59:59.999Z";"2025-06-06T15:17:00.000Z";"2025-06-06T00:24:00.000Z";"2781";18.7961905939;19.9287456782;18.7178492298;19.6684619544;307730766.31;8295155900.64;"2025-06-06T23:59:59.999Z"
"2025-06-05T00:00:00.000Z";"2025-06-05T23:59:59.999Z";"2025-06-05T13:11:00.000Z";"2025-06-05T21:16:00.000Z";"2781";20.1466550599;20.5336743022;18.4867037847;18.7966271341;476076764.34;7924651180.92;"2025-06-05T23:59:59.999Z"
"2025-06-04T00:00:00.000Z";"2025-06-04T23:59:59.999Z";"2025-06-04T02:12:00.000Z";"2025-06-04T21:08:00.000Z";"2781";21.1496499951;21.6196167157;20.1311432718;20.147211231;327713101.15;8493853905.7;"2025-06-04T23:59:59.999Z"
"2025-06-03T00:00:00.000Z";"2025-06-03T23:59:59.999Z";"2025-06-03T02:06:00.000Z";"2025-06-03T21:58:00.000Z";"2781";21.1821102524;21.68294153;20.9696943668;21.149674163;342488538.02;8916288482.99;"2025-06-03T23:59:59.999Z"
"2025-06-02T00:00:00.000Z";"2025-06-02T23:59:59.999Z";"2025-06-02T22:28:00.000Z";"2025-06-02T11:47:00.000Z";"2781";20.873411237;21.2686002199;20.2769483735;21.1820974432;323844038.53;8929670678;"2025-06-02T23:59:59.999Z"
"2025-06-01T00:00:00.000Z";"2025-06-01T23:59:59.999Z";"2025-06-01T22:16:00.000Z";"2025-06-01T12:40:00.000Z";"2781";20.8008160773;20.9698851916;20.2392890301;20.873411237;244389466.06;8798654534.56;"2025-06-01T23:59:59.999Z"
"2025-05-31T00:00:00.000Z";"2025-05-31T23:59:59.999Z";"2025-05-31T21:12:00.000Z";"2025-05-31T03:22:00.000Z";"2781";20.555706844;21.1171648878;19.8333858159;20.8008160773;390994869.35;8767706796.77;"2025-05-31T23:59:59.999Z"
"2025-05-30T00:00:00.000Z";"2025-05-30T23:59:59.999Z";"2025-05-30T00:14:00.000Z";"2025-05-30T23:30:00.000Z";"2781";22.2471169459;22.3285516557;20.5505967429;20.555563459;607428818.72;8664067941.01;"2025-05-30T23:59:59.999Z"
"2025-05-29T00:00:00.000Z";"2025-05-29T23:59:59.999Z";"2025-05-29T03:35:00.000Z";"2025-05-29T23:53:00.000Z";"2781";23.5540144736;24.3049194025;22.2375143203;22.2471876;552513609.57;9370108164.03;"2025-05-29T23:59:59.999Z"
